m_phi,width_central,width_lower,width_upper
1.3266499161421599,2.895181082962035e-07,2.028840769836051e-07,3.915144919190373e-07
1.3304134695650072,2.9485566049900856e-07,2.0667429533905244e-07,3.98663206006338e-07
1.3341664064126333,2.998120755088407e-07,2.1074082161626722e-07,4.045428098330438e-07
1.3379088160259651,3.0467108709605726e-07,2.1383419331608397e-07,4.115457026028588e-07
1.3416407864998738,3.1025048482307115e-07,2.187778308379697e-07,4.176594078993269e-07
1.3453624047073711,3.138950968451886e-07,2.211295499593443e-07,4.2286758480479586e-07
1.3490737563232043,3.1913377732706824e-07,2.24538314835666e-07,4.303147356008251e-07
1.3527749258468684,3.2569490477358037e-07,2.3011993996520028e-07,4.3782774820167355e-07
1.3564659966250536,3.277225264143769e-07,2.313641120827245e-07,4.408134788287315e-07
1.3601470508735443,3.3179400922981975e-07,2.3421037891193642e-07,4.46328744695401e-07
1.3638181696985856,3.346872478735453e-07,2.359120981728726e-07,4.5069119058574943e-07
1.3674794331177345,3.4138660837578235e-07,2.416801562859774e-07,4.5826971424538926e-07
1.3711309200802089,3.4386963413776056e-07,2.4249338629860796e-07,4.629057808312533e-07
1.374772708486752,3.4636462401500273e-07,2.441448060107118e-07,4.6641372894609417e-07
1.3784048752090223,3.501076177214646e-07,2.4646404814473444e-07,4.7189534796745487e-07
1.3820274961085255,3.5306920151013945e-07,2.4828429464639637e-07,4.762534537754848e-07
1.3856406460551018,3.5569872371000807e-07,2.498960725913218e-07,4.801292603092333e-07
1.3892443989449805,3.5819963640914086e-07,2.5128600350195466e-07,4.840141839408352e-07
1.3928388277184118,3.604335048320344e-07,2.524914702293218e-07,4.875349041631903e-07
1.396424004376894,3.623702774047589e-07,2.5346164604396777e-07,4.906921743825856e-07
1.4,3.6398702136227214e-07,2.541725211533762e-07,4.934661847602951e-07
1.40356688476182,3.6531208360156345e-07,2.546633762155506e-07,4.958683764254382e-07
1.407124727947029,3.663205149678046e-07,2.549310884556349e-07,4.978450361487183e-07
1.4106735979665885,3.6693678332414914e-07,2.5493172136987506e-07,4.992814487071475e-07
1.4142135623730951,3.670724754979287e-07,2.546029593026743e-07,5.000585239267728e-07
1.4177446878757827,3.6664993092419757e-07,2.538866743764254e-07,5.000764235306237e-07
1.4212670403551895,3.6557860244050857e-07,2.5271399035784687e-07,4.992203401881446e-07
1.4247806848775009,3.638502927062801e-07,2.5106274938299674e-07,4.975023502604415e-07
1.42828568570857,3.6151437108137566e-07,2.4894527798166966e-07,4.950207917544706e-07
1.4317821063276353,3.5863977545399067e-07,2.463959547816848e-07,4.918889363457917e-07
1.4352700094407325,3.553228183726191e-07,2.4348622505208695e-07,4.882319671130833e-07
1.4387494569938157,3.516520237340381e-07,2.4029618661880774e-07,4.841445277273634e-07
1.4422205101855958,3.4768041866154627e-07,2.3687270090225325e-07,4.796849727178028e-07
1.445683229480096,3.434655361552046e-07,2.3326187580896433e-07,4.749232238266737e-07
1.449137674618944,3.390491202226004e-07,2.2950638018552964e-07,4.698968830501638e-07
1.452583904633395,3.3447487307547466e-07,2.2565345251481624e-07,4.646414114242525e-07
1.4560219778561037,3.297925274736119e-07,2.2176911804590546e-07,4.59179195726532e-07
1.4594519519326423,3.250198766007837e-07,2.1787322581407088e-07,4.5352327776789167e-07
1.4628738838327795,3.2018070344991363e-07,2.1403370130446763e-07,4.47631223302587e-07
1.466287829861518,3.1532373263668256e-07,2.1032741805639154e-07,4.415060325503966e-07
1.469693845669907,3.10500564130009e-07,2.0684780362120986e-07,4.351332577674153e-07
1.4730919862656235,3.057778250066165e-07,2.0366890350569234e-07,4.285623168124057e-07
1.47648230602334,3.012214802590989e-07,2.0084677965791147e-07,4.218679597968265e-07
1.4798648586948742,2.9687797428954853e-07,1.9840864196985993e-07,4.151216457660782e-07
1.4832396974191326,2.927727397320024e-07,1.9637485502697894e-07,4.08356190850531e-07
1.4866068747318506,2.889160570120316e-07,1.947493341241715e-07,4.0159358159959245e-07
1.489966442575134,2.8527149574627476e-07,1.934726527031392e-07,3.9483754495866166e-07
1.493318452306808,2.8180114341638844e-07,1.9245004674950786e-07,3.8813849516935256e-07
1.4966629547095767,2.7848697589014463e-07,1.9163668636037076e-07,3.815212046135752e-07
1.5,2.753051347011679e-07,1.9098249820324697e-07,3.7500327779809e-07
1.503329637837291,2.7222472543750546e-07,1.9044468564521962e-07,3.6857466161174116e-07
1.5066519173319364,2.6922815080377645e-07,1.8999808158736307e-07,3.622310096729273e-07
1.50996688705415,2.662994638620166e-07,1.8961388943427704e-07,3.559762574018842e-07
1.5132745950421556,2.6343188522579e-07,1.8927592265123407e-07,3.4981758698118806e-07
1.5165750888103102,2.6061463654846e-07,1.8897841940140822e-07,3.437384394024832e-07
1.5198684153570663,2.578763709336834e-07,1.8868033613256335e-07,3.378597998641421e-07
1.5231546211727816,2.5518420121796665e-07,1.8839673671040345e-07,3.320851208481272e-07
1.5264337522473748,2.525147799930808e-07,1.8812920375224252e-07,3.2635894137252783e-07
1.5297058540778354,2.498283539166297e-07,1.878441508873586e-07,3.206353682548996e-07
1.5329709716755893,2.47254186023491e-07,1.875715332167557e-07,3.15167620333541e-07
1.5362291495737217,2.446503110524841e-07,1.8724984248892803e-07,3.097134135696425e-07
1.5394804318340654,2.4215400892383376e-07,1.869602941145822e-07,3.0447647922198417e-07
1.5427248620541512,2.397404569407175e-07,1.8667994234172615e-07,2.994291757414801e-07
1.5459624833740306,2.37256393510957e-07,1.8639004573378855e-07,2.9425232968807854e-07
1.5491933384829668,2.349120928594651e-07,1.8606476680271064e-07,2.894465417340926e-07
1.5524174696260025,2.3248074490187452e-07,1.856211920139515e-07,2.846087662958387e-07
1.5556349186104046,2.3016249983751767e-07,1.852536731554938e-07,2.7994049155812397e-07
1.5588457268119895,2.2793419748603522e-07,1.8496052007510733e-07,2.753927116157638e-07
1.5620499351813308,2.2568180147526628e-07,1.8457915633053686e-07,2.7091276582888294e-07
1.5652475842498528,2.2340894065794423e-07,1.841450490905097e-07,2.6646434725515e-07
1.5684387141358123,2.213299135582677e-07,1.8382348548730867e-07,2.6231591010664856e-07
1.5716233645501712,2.192597080015556e-07,1.8343695597504302e-07,2.582754797910265e-07
1.5748015748023623,2.1717270024937638e-07,1.8306546943823927e-07,2.5419175447157917e-07
1.57797338380595,2.1519845916891493e-07,1.8270802432386305e-07,2.5034628672883065e-07
1.5811388300841898,2.132499773962013e-07,1.823155337014263e-07,2.466073001477899e-07
1.584297951775486,2.1134468493528852e-07,1.8190025712954227e-07,2.429968789290355e-07
1.5874507866387544,2.0950462076892187e-07,1.8150249157905686e-07,2.395147114297906e-07
1.5905973720586868,2.076707998223555e-07,1.8106505296579667e-07,2.3609962696890616e-07
1.5937377450509227,2.0590852838726556e-07,1.806062755565899e-07,2.3286891006471799e-07
1.5968719422671314,2.0418257818167973e-07,1.8014074516825624e-07,2.2972985280664438e-07
1.6,2.025111108411096e-07,1.7964303303093036e-07,2.2674884007960475e-07
1.6031219541881396,2.0088107465567144e-07,1.7910061534371063e-07,2.239110118215984e-07
1.606237840420901,1.9931068040932982e-07,1.7854936748741722e-07,2.212135745027248e-07
1.6093476939431082,1.9777646770693974e-07,1.779250896431101e-07,2.1867748914093728e-07
1.61245154965971,1.9628226471893842e-07,1.7724839960883994e-07,2.1628666194003894e-07
1.6155494421403511,1.9481838773894944e-07,1.7650037558134612e-07,2.140406202219763e-07
1.6186414056238645,1.9342869781509773e-07,1.7571571783119705e-07,2.119921050389257e-07
1.6217274740226855,1.9201956885719418e-07,1.7475743620901507e-07,2.1009458348467723e-07
1.624807680927192,1.907127273707119e-07,1.738369633673017e-07,2.0837012459329804e-07
1.6278820596099706,1.8941605203777953e-07,1.7278945663587508e-07,2.068062731966352e-07
1.6309506430300091,1.8815805931820758e-07,1.7166634378603834e-07,2.0540603167994271e-07
1.6340134638368191,1.8691557768617975e-07,1.7043226860017514e-07,2.0415961377149806e-07
1.6370705543744901,1.857130353871956e-07,1.691467382639285e-07,2.0305313645754936e-07
1.6401219466856725,1.845388762113007e-07,1.677986597524085e-07,2.020749010818077e-07
1.6431676725154984,1.8338993178417812e-07,1.6639683006835315e-07,2.0120906844720242e-07
1.6462077633154328,1.8225716754343293e-07,1.6494674678903078e-07,2.004311647016963e-07
1.6492422502470643,1.811477907218723e-07,1.634603196402205e-07,1.9974369354354289e-07
1.6522711641858305,1.800637887260051e-07,1.6195203149452902e-07,1.9913534381941696e-07
1.6552945357246849,1.789872447108429e-07,1.6042619366987478e-07,1.985640792500104e-07
1.6583123951777,1.779225997630657e-07,1.5889034117325324e-07,1.9803117234180153e-07
1.661324772583615,1.7686582304674048e-07,1.5735135462198456e-07,1.975206864857698e-07
1.6643316977093239,1.7581397129453185e-07,1.5581520073237913e-07,1.9701985854133422e-07
1.6673332000533068,1.748851204032337e-07,1.5444642531679314e-07,1.9659348819325884e-07
1.6703293088490065,1.736974535053969e-07,1.527602887243848e-07,1.959787940077827e-07
1.6733200530681511,1.7266057418653971e-07,1.512851355161834e-07,1.954480019431687e-07
1.676305461424021,1.7157380987587423e-07,1.4977379443757706e-07,1.9485442985010516e-07
1.6792855623746665,1.705653739380191e-07,1.483849179231852e-07,1.9429017366713085e-07
1.6822603841260722,1.693878114779962e-07,1.468357576819354e-07,1.9355025589503844e-07
1.6852299546352716,1.6841121753230095e-07,1.4520978388308838e-07,1.9333142980582733e-07
1.6881943016134133,1.6704314622337365e-07,1.4409544342871362e-07,1.9168564085979268e-07
1.6911534525287764,1.6597925001152535e-07,1.4259005237590243e-07,1.911438757212019e-07
1.6941074346097416,1.6478125050182928e-07,1.412004580654559e-07,1.90182027080734e-07
1.697056274847714,1.635405159503724e-07,1.398304827335609e-07,1.891064509192073e-07
1.7,1.6229914176589592e-07,1.3850516538235607e-07,1.8797820318666694e-07
1.70293863659264,1.6101603243481224e-07,1.3716719172944392e-07,1.867753753465231e-07
1.705872210923198,1.595613791104642e-07,1.3570864772674977e-07,1.8534415421639577e-07
1.7088007490635062,1.5821769216853617e-07,1.3448771366535168e-07,1.8387466002864812e-07
1.711724276862369,1.5681410153038507e-07,1.3304379217019406e-07,1.825370255870108e-07
1.7146428199482247,1.5530032960060859e-07,1.3165226588637729e-07,1.8090057524249008e-07
1.7175564037317668,1.5370682181393045e-07,1.303649800797603e-07,1.789698832651056e-07
1.7204650534085253,1.5216595997522521e-07,1.2895235903732486e-07,1.7729972402092403e-07
1.7233687939614086,1.50517935613728e-07,1.2757273666892145e-07,1.7535957095476136e-07
1.7262676501632068,1.4883700371629133e-07,1.2615874814487042e-07,1.733886725735935e-07
1.7291616465790582,1.472377794711044e-07,1.2458383250945935e-07,1.7178302404097096e-07
1.7320508075688772,1.4518891059632997e-07,1.2332141250959928e-07,1.6884026190745145e-07
1.7349351572897473,1.435616043971978e-07,1.2165941923417902e-07,1.67275585470817e-07
1.7378147196982767,1.4160231727114953e-07,1.2008958890994047e-07,1.6488652578162306e-07
1.7406895185529212,1.3959571195394578e-07,1.1853257217320673e-07,1.6238046409578708e-07
1.7435595774162693,1.3762292626918142e-07,1.1683942278390689e-07,1.6010678669198032e-07
1.746424919657298,1.3565148755952275e-07,1.1512728359565648e-07,1.5785825300853603e-07
1.7492855684535902,1.3349984369131265e-07,1.1334885140040652e-07,1.5529857103651723e-07
1.7521415467935233,1.31406777757272e-07,1.1148882954514199e-07,1.5296079442445537e-07
1.7549928774784245,1.292573706544756e-07,1.0956837857904877e-07,1.5057230689126872e-07
1.7578395831246945,1.2705369698835865e-07,1.0755718349006598e-07,1.4817320668776454e-07
1.760681686165901,1.2483603038757604e-07,1.0547474792730219e-07,1.4582782229041567e-07
1.7635192088548397,1.2258681858830976e-07,1.0331191305310004e-07,1.435093680181429e-07
1.7663521732655694,1.2031481144591542e-07,1.0107167994159905e-07,1.4123374614333866e-07
1.7691806012954132,1.1802720454800806e-07,9.875689937472267e-08,1.3901387699126413e-07
1.772004514666935,1.1572767264545646e-07,9.637064050954062e-08,1.3685500733734507e-07
1.7748239349298849,1.1341929036152969e-07,9.391892882707064e-08,1.3475775369905065e-07
1.7776388834631178,1.1110580200952316e-07,9.140852278219039e-08,1.3272346279848163e-07
1.7804493814764855,1.087921937677471e-07,8.884926774230902e-08,1.307526006021878e-07
1.783255450012701,1.0648349577569236e-07,8.624989768341841e-08,1.2884714911282092e-07
1.786057109949175,1.0418477997089432e-07,8.362130905634588e-08,1.2700659815923226e-07
1.7888543819998317,1.0190120844423893e-07,8.097404743137227e-08,1.2523104156421053e-07
1.7916472867168918,9.963735351286105e-08,7.832042421296556e-08,1.2351698810843342e-07
1.794435844492636,9.739675151241963e-08,7.567081650979125e-08,1.2186086946067386e-07
1.797220075561143,9.518350852644273e-08,7.303568300621033e-08,1.2026007572436103e-07
1.8,9.300158040243132e-08,7.042527821177119e-08,1.1871166718896591e-07
1.8027756377319946,9.085427796872756e-08,6.784770086066348e-08,1.1721376278263896e-07
1.8055470085267789,8.874558822983291e-08,6.531179228735059e-08,1.157647791380394e-07
